work_order_id,machine_id,maintenance_datetime,maintenance_type,issue,part_id,technician_id,downtime_hours,total_cost_usd,status
WO_02484,APU_022,2024-10-01 09:50:00,Preventive,Compressor Cycling,PART_0167,TECH_0407,1.78,339.43,Monitoring
WO_02485,APU_048,2024-03-27 02:54:00,Preventive,Pressure Leak,PART_0163,TECH_0333,2.01,170.41,Completed
WO_02486,APU_043,2024-11-24 16:05:00,Preventive,High Oil Temperature,PART_0272,TECH_0438,4.36,676.43,Completed
WO_02487,APU_023,2024-05-08 17:43:00,Corrective,Pressure Leak,PART_0271,TECH_0415,2.2,235.12,Completed
WO_02488,APU_045,2025-04-16 20:40:00,Corrective,High Oil Temperature,PART_0182,TECH_0485,2.65,340.29,Completed
WO_02489,APU_010,2024-04-06 03:39:00,Corrective,Pressure Leak,PART_0127,TECH_0057,2.76,787.1,Monitoring
WO_02490,APU_025,2025-04-03 04:03:00,Corrective,Pressure Leak,PART_0271,TECH_0423,0.95,193.72,Completed
WO_02491,APU_044,2024-12-20 02:36:00,Corrective,Reservoir Pressure Fluctuation,PART_0058,TECH_0432,2.7,741.01,Completed
WO_02492,APU_041,2025-01-11 08:01:00,Corrective,Dryer Valve Fault,PART_0169,TECH_0480,1.86,777.46,Monitoring
WO_02493,APU_006,2024-07-27 07:22:00,Corrective,High Oil Temperature,PART_0074,TECH_0316,2.07,557.14,Completed
WO_02494,APU_022,2025-07-16 19:33:00,Preventive,Low Pressure Switch Fault,PART_0134,TECH_0125,6.01,1210.11,Completed
WO_02495,APU_010,2024-07-08 01:46:00,Preventive,Reservoir Pressure Fluctuation,PART_0238,TECH_0305,1.36,639.63,Monitoring
WO_02496,APU_040,2024-05-31 23:09:00,Corrective,Dryer Valve Fault,PART_0079,TECH_0455,4.25,337.69,Completed
WO_02497,APU_032,2025-04-24 22:47:00,Preventive,High Oil Temperature,PART_0110,TECH_0497,2.33,736.5,Completed
WO_02498,APU_034,2024-04-11 13:15:00,Corrective,Reservoir Pressure Fluctuation,PART_0022,TECH_0100,2.33,587.59,Completed
WO_02499,APU_023,2024-04-29 04:17:00,Corrective,Dryer Valve Fault,PART_0241,TECH_0391,4.2,951.35,Completed
WO_02500,APU_005,2025-08-09 12:49:00,Corrective,Oil Level Warning,PART_0078,TECH_0443,3.28,553.64,Completed
WO_02501,APU_016,2024-12-22 02:03:00,Preventive,Reservoir Pressure Fluctuation,PART_0202,TECH_0334,3.72,680.17,Monitoring
WO_02502,APU_017,2025-01-20 03:48:00,Corrective,Dryer Valve Fault,PART_0259,TECH_0475,4.63,262.03,Completed
WO_02503,APU_037,2024-07-28 16:47:00,Corrective,Compressor Cycling,PART_0203,TECH_0093,2.27,270.47,Completed
WO_02504,APU_001,2024-10-27 22:31:00,Corrective,Oil Level Warning,PART_0078,TECH_0364,1.94,508.44,Completed
WO_02505,APU_010,2025-08-18 22:59:00,Preventive,High Oil Temperature,PART_0020,TECH_0430,1.5,963.17,Monitoring
WO_02506,APU_012,2025-03-10 22:10:00,Preventive,Low Pressure Switch Fault,PART_0134,TECH_0282,1.73,858.5,Completed
WO_02507,APU_044,2024-07-15 02:11:00,Corrective,Compressor Cycling,PART_0077,TECH_0055,13.76,1152.38,Monitoring
WO_02508,APU_001,2024-05-15 11:23:00,Corrective,Oil Level Warning,PART_0078,TECH_0169,5.39,676.35,Completed
WO_02509,APU_023,2024-12-24 19:22:00,Inspection,Compressor Cycling,PART_0257,TECH_0111,1.29,114.66,Completed
WO_02510,APU_030,2024-01-18 15:24:00,Corrective,Pressure Leak,PART_0109,TECH_0224,1.31,218.08,Completed
WO_02511,APU_029,2025-02-08 12:04:00,Preventive,Compressor Cycling,PART_0077,TECH_0229,3.54,738.73,Completed
WO_02512,APU_037,2025-05-23 18:57:00,Inspection,Pressure Leak,PART_0145,TECH_0305,3.67,529.93,Monitoring
WO_02513,APU_050,2025-06-15 10:56:00,Corrective,Dryer Valve Fault,PART_0259,TECH_0006,3.68,233.59,Completed
WO_02514,APU_034,2024-11-06 10:48:00,Inspection,Abnormal Motor Current,PART_0111,TECH_0008,2.36,376.09,Completed
WO_02515,APU_004,2025-06-08 07:38:00,Corrective,Pressure Leak,PART_0289,TECH_0282,2.54,379.43,Monitoring
WO_02516,APU_050,2025-01-30 12:00:00,Corrective,Compressor Cycling,PART_0113,TECH_0187,3.26,1090.4,Monitoring
WO_02517,APU_002,2025-07-29 05:57:00,Preventive,Dryer Valve Fault,PART_0295,TECH_0158,2.85,616.1,Monitoring
WO_02518,APU_047,2025-06-22 21:35:00,Inspection,Low Pressure Switch Fault,PART_0044,TECH_0167,0.8,209.6,Completed
WO_02519,APU_028,2025-03-12 11:10:00,Corrective,Compressor Cycling,PART_0077,TECH_0029,2.4,732.13,Monitoring
WO_02520,APU_037,2025-06-04 18:53:00,Corrective,Compressor Cycling,PART_0023,TECH_0089,1.7,780.6,Completed
WO_02521,APU_037,2024-06-05 16:00:00,Inspection,High Oil Temperature,PART_0200,TECH_0045,2.99,486.38,Completed
WO_02522,APU_007,2024-08-29 14:39:00,Corrective,High Oil Temperature,PART_0164,TECH_0400,14.04,615.74,Completed
WO_02523,APU_014,2025-01-16 12:12:00,Preventive,Pressure Leak,PART_0289,TECH_0021,3.33,390.74,Completed
WO_02524,APU_004,2024-07-17 00:28:00,Corrective,Compressor Cycling,PART_0131,TECH_0052,2.29,886.6,Completed
WO_02525,APU_044,2024-06-04 12:31:00,Preventive,High Oil Temperature,PART_0182,TECH_0174,4.51,450.66,Completed
WO_02526,APU_031,2024-08-13 22:47:00,Corrective,Reservoir Pressure Fluctuation,PART_0256,TECH_0285,3.54,459.72,Completed
WO_02527,APU_007,2024-10-20 16:27:00,Corrective,Pressure Leak,PART_0289,TECH_0305,3.42,411.53,Monitoring
WO_02528,APU_036,2024-07-09 23:23:00,Preventive,Low Pressure Switch Fault,PART_0026,TECH_0067,3.8,853.5,Completed
WO_02529,APU_043,2024-03-15 18:56:00,Corrective,Low Pressure Switch Fault,PART_0224,TECH_0167,8.42,671.31,Completed
WO_02530,APU_024,2025-01-10 17:00:00,Corrective,High Oil Temperature,PART_0218,TECH_0434,1.46,667.3,Monitoring
WO_02531,APU_006,2025-02-18 03:37:00,Preventive,High Oil Temperature,PART_0272,TECH_0379,3.53,513.5,Completed
WO_02532,APU_011,2024-10-28 08:05:00,Preventive,Reservoir Pressure Fluctuation,PART_0040,TECH_0383,1.63,960.41,Completed
WO_02533,APU_035,2024-05-31 00:13:00,Preventive,Oil Level Warning,PART_0204,TECH_0163,3.69,833.94,Completed
WO_02534,APU_028,2024-08-26 05:20:00,Corrective,Oil Level Warning,PART_0258,TECH_0125,1.64,332.71,Completed
WO_02535,APU_038,2025-04-22 18:45:00,Corrective,Reservoir Pressure Fluctuation,PART_0292,TECH_0166,2.16,272.49,Completed
WO_02536,APU_030,2025-07-19 15:09:00,Corrective,High Oil Temperature,PART_0272,TECH_0335,2.31,458.03,Completed
WO_02537,APU_028,2024-11-07 11:35:00,Inspection,Compressor Cycling,PART_0275,TECH_0188,4.65,389.28,Completed
WO_02538,APU_010,2025-07-28 07:24:00,Inspection,Pressure Leak,PART_0289,TECH_0320,4.5,430.11,Monitoring
WO_02539,APU_031,2025-07-03 00:13:00,Preventive,Abnormal Motor Current,PART_0219,TECH_0390,1.37,568.4,Completed
WO_02540,APU_021,2024-02-20 16:54:00,Corrective,Compressor Cycling,PART_0203,TECH_0047,2.8,309.6,Completed
WO_02541,APU_028,2024-03-18 13:08:00,Corrective,Compressor Cycling,PART_0131,TECH_0011,1.84,904.89,Completed
WO_02542,APU_035,2025-02-14 21:54:00,Preventive,Pressure Leak,PART_0271,TECH_0121,1.36,258.61,Monitoring
WO_02543,APU_036,2025-06-04 15:57:00,Corrective,Reservoir Pressure Fluctuation,PART_0094,TECH_0394,2.41,468.52,Completed
WO_02544,APU_049,2024-12-31 00:12:00,Preventive,High Oil Temperature,PART_0164,TECH_0127,2.29,163.99,Monitoring
WO_02545,APU_013,2024-01-01 19:09:00,Corrective,Dryer Valve Fault,PART_0025,TECH_0005,10.33,828.31,Completed
WO_02546,APU_010,2025-06-05 14:44:00,Preventive,Pressure Leak,PART_0145,TECH_0131,3.45,543.85,Monitoring
WO_02547,APU_044,2024-02-07 17:46:00,Preventive,Reservoir Pressure Fluctuation,PART_0202,TECH_0394,1.27,589.91,Monitoring
WO_02548,APU_007,2025-07-05 12:22:00,Preventive,Low Pressure Switch Fault,PART_0242,TECH_0096,1.99,822.62,Monitoring
WO_02549,APU_025,2024-09-22 14:43:00,Corrective,High Oil Temperature,PART_0236,TECH_0352,4.77,846.22,Monitoring
WO_02550,APU_019,2024-01-30 15:08:00,Corrective,Dryer Valve Fault,PART_0223,TECH_0496,8.57,919.08,Completed
WO_02551,APU_002,2025-03-23 19:47:00,Preventive,Pressure Leak,PART_0199,TECH_0144,1.14,553.44,Completed
WO_02552,APU_044,2024-10-03 14:34:00,Preventive,Abnormal Motor Current,PART_0201,TECH_0163,0.97,726.53,Completed
WO_02553,APU_006,2025-02-25 22:43:00,Preventive,Abnormal Motor Current,PART_0039,TECH_0216,7.61,540.62,Completed
WO_02554,APU_002,2024-09-20 11:42:00,Corrective,Low Pressure Switch Fault,PART_0170,TECH_0443,3.37,395.25,Completed
WO_02555,APU_032,2025-07-28 05:37:00,Corrective,Oil Level Warning,PART_0060,TECH_0068,1.69,432.35,Completed
WO_02556,APU_005,2024-10-16 01:28:00,Corrective,Pressure Leak,PART_0073,TECH_0415,3.65,328.55,Completed
WO_02557,APU_023,2025-02-12 03:53:00,Inspection,Dryer Valve Fault,PART_0115,TECH_0254,0.64,321.91,Monitoring
WO_02558,APU_015,2024-08-20 00:42:00,Corrective,Reservoir Pressure Fluctuation,PART_0166,TECH_0411,2.72,599.98,Monitoring
WO_02559,APU_039,2024-05-16 02:09:00,Corrective,High Oil Temperature,PART_0056,TECH_0281,3.26,582.4,Completed
WO_02560,APU_025,2024-06-25 13:24:00,Corrective,Compressor Cycling,PART_0293,TECH_0376,4.52,686.25,Completed
WO_02561,APU_010,2024-01-17 17:00:00,Inspection,Reservoir Pressure Fluctuation,PART_0112,TECH_0097,1.56,733.25,Completed
WO_02562,APU_028,2024-09-22 16:30:00,Corrective,Dryer Valve Fault,PART_0079,TECH_0487,2.85,148.49,Completed
WO_02563,APU_038,2024-05-01 04:51:00,Corrective,Compressor Cycling,PART_0275,TECH_0105,1.63,306.22,Completed
WO_02564,APU_002,2025-02-01 15:51:00,Preventive,Abnormal Motor Current,PART_0219,TECH_0038,3.13,602.93,Monitoring
WO_02565,APU_021,2024-03-03 15:14:00,Preventive,Pressure Leak,PART_0001,TECH_0318,1.66,142.78,Monitoring
WO_02566,APU_026,2025-04-19 13:19:00,Preventive,High Oil Temperature,PART_0110,TECH_0049,2.17,778.2,Completed
WO_02567,APU_021,2024-11-02 10:09:00,Preventive,Reservoir Pressure Fluctuation,PART_0112,TECH_0330,1.57,707.05,Completed
WO_02568,APU_006,2024-02-12 09:20:00,Corrective,Pressure Leak,PART_0019,TECH_0021,3.89,944.71,Completed
WO_02569,APU_036,2024-11-18 20:24:00,Preventive,High Oil Temperature,PART_0290,TECH_0102,4.36,988.26,Completed
WO_02570,APU_012,2025-01-18 13:13:00,Corrective,Pressure Leak,PART_0127,TECH_0315,2.39,764.51,Completed
WO_02571,APU_040,2025-05-12 07:17:00,Corrective,Abnormal Motor Current,PART_0021,TECH_0194,2.78,891.9,Completed
WO_02572,APU_027,2024-11-05 06:07:00,Corrective,Low Pressure Switch Fault,PART_0044,TECH_0204,1.23,256.77,Completed
WO_02573,APU_009,2024-04-09 20:05:00,Inspection,High Oil Temperature,PART_0236,TECH_0056,2.31,616.32,Completed
WO_02574,APU_045,2024-07-05 17:31:00,Inspection,Low Pressure Switch Fault,PART_0260,TECH_0005,2.64,1100.67,Completed
WO_02575,APU_006,2024-01-27 11:00:00,Preventive,High Oil Temperature,PART_0200,TECH_0203,11.49,1047.97,Completed
WO_02576,APU_032,2024-05-27 16:14:00,Corrective,Dryer Valve Fault,PART_0259,TECH_0472,1.47,104.81,Completed
WO_02577,APU_009,2025-04-30 21:19:00,Corrective,Compressor Cycling,PART_0239,TECH_0211,6.08,1223.49,Completed
WO_02578,APU_049,2025-06-14 10:59:00,Corrective,Pressure Leak,PART_0055,TECH_0399,4.7,899.02,Completed
WO_02579,APU_031,2024-10-16 21:47:00,Corrective,Low Pressure Switch Fault,PART_0080,TECH_0184,3.17,326.97,Completed
WO_02580,APU_006,2025-06-14 15:07:00,Corrective,Pressure Leak,PART_0217,TECH_0156,7.15,538.9,Completed
WO_02581,APU_028,2024-11-10 18:12:00,Preventive,Abnormal Motor Current,PART_0237,TECH_0399,3.34,257.94,Completed
WO_02582,APU_029,2025-04-13 15:23:00,Inspection,Reservoir Pressure Fluctuation,PART_0220,TECH_0095,3.37,1054.91,Completed
WO_02583,APU_012,2025-02-04 17:08:00,Preventive,Abnormal Motor Current,PART_0003,TECH_0420,2.64,206.77,Completed
WO_02584,APU_009,2024-08-23 12:51:00,Corrective,High Oil Temperature,PART_0182,TECH_0485,5.33,489.54,Completed
WO_02585,APU_025,2024-08-03 19:43:00,Corrective,Low Pressure Switch Fault,PART_0008,TECH_0160,4.97,559.8,Completed
WO_02586,APU_002,2024-02-22 17:58:00,Corrective,Oil Level Warning,PART_0168,TECH_0089,1.93,486.79,Monitoring
WO_02587,APU_031,2025-02-05 13:02:00,Corrective,Oil Level Warning,PART_0114,TECH_0056,1.32,486.47,Completed
WO_02588,APU_023,2025-08-06 14:02:00,Corrective,Dryer Valve Fault,PART_0043,TECH_0500,2.43,251.86,Completed
WO_02589,APU_034,2024-11-08 01:06:00,Corrective,Compressor Cycling,PART_0023,TECH_0045,1.75,785.04,Completed
WO_02590,APU_046,2025-03-15 10:23:00,Preventive,Pressure Leak,PART_0091,TECH_0256,2.62,381.83,Completed
WO_02591,APU_036,2025-08-31 05:24:00,Inspection,Low Pressure Switch Fault,PART_0278,TECH_0317,5.37,1101.9,Completed
WO_02592,APU_050,2024-04-12 21:19:00,Preventive,Pressure Leak,PART_0109,TECH_0007,2.11,216.55,Completed
WO_02593,APU_041,2024-01-10 14:33:00,Preventive,Oil Level Warning,PART_0042,TECH_0456,2.66,1044.53,Monitoring
WO_02594,APU_011,2025-02-20 05:47:00,Preventive,Compressor Cycling,PART_0005,TECH_0370,2.81,221.4,Completed
WO_02595,APU_011,2024-06-14 08:11:00,Preventive,Abnormal Motor Current,PART_0111,TECH_0365,4.33,562.65,Completed
WO_02596,APU_011,2024-01-31 11:20:00,Corrective,Dryer Valve Fault,PART_0007,TECH_0468,0.79,636.94,Completed
WO_02597,APU_012,2024-10-07 06:31:00,Preventive,Compressor Cycling,PART_0239,TECH_0111,1.95,960.04,Monitoring
WO_02598,APU_016,2024-12-07 22:23:00,Corrective,Oil Level Warning,PART_0168,TECH_0018,3.05,557.72,Completed
WO_02599,APU_020,2024-10-11 17:42:00,Inspection,Compressor Cycling,PART_0203,TECH_0372,5.26,551.05,Completed
WO_02600,APU_047,2024-10-04 00:29:00,Corrective,Pressure Leak,PART_0271,TECH_0197,2.07,260.67,Completed
WO_02601,APU_017,2024-08-28 12:31:00,Corrective,Reservoir Pressure Fluctuation,PART_0040,TECH_0254,0.97,884.89,Monitoring
WO_02602,APU_033,2024-05-24 15:15:00,Corrective,Oil Level Warning,PART_0150,TECH_0456,3.82,722.44,Completed
WO_02603,APU_042,2025-02-02 08:05:00,Preventive,Oil Level Warning,PART_0240,TECH_0128,1.92,685.92,Completed
WO_02604,APU_026,2025-08-27 07:02:00,Corrective,Dryer Valve Fault,PART_0169,TECH_0487,1.41,749.6,Monitoring
WO_02605,APU_024,2025-01-16 22:44:00,Inspection,Low Pressure Switch Fault,PART_0278,TECH_0008,1.93,899.01,Completed
WO_02606,APU_011,2025-07-16 23:35:00,Preventive,Reservoir Pressure Fluctuation,PART_0238,TECH_0458,2.46,664.24,Completed
WO_02607,APU_016,2025-06-14 16:42:00,Corrective,Compressor Cycling,PART_0239,TECH_0312,1.95,1019.22,Completed
WO_02608,APU_021,2025-08-05 07:56:00,Corrective,Compressor Cycling,PART_0023,TECH_0327,0.81,716.03,Completed
WO_02609,APU_026,2024-12-03 11:55:00,Corrective,Compressor Cycling,PART_0095,TECH_0021,4.45,383.3,Completed
WO_02610,APU_037,2024-02-03 06:17:00,Preventive,Reservoir Pressure Fluctuation,PART_0256,TECH_0373,5.48,527.54,Completed
WO_02611,APU_018,2025-04-07 08:18:00,Inspection,Oil Level Warning,PART_0204,TECH_0004,3.89,840.79,Completed
WO_02612,APU_009,2024-08-31 23:59:00,Preventive,Dryer Valve Fault,PART_0205,TECH_0111,1.45,345.48,Completed
WO_02613,APU_022,2024-01-17 20:44:00,Corrective,Compressor Cycling,PART_0095,TECH_0068,2.43,339.09,Completed
WO_02614,APU_030,2025-03-10 10:46:00,Preventive,Abnormal Motor Current,PART_0147,TECH_0196,2.71,561.29,Completed
WO_02615,APU_006,2025-08-03 17:05:00,Preventive,Reservoir Pressure Fluctuation,PART_0058,TECH_0110,3.78,757.67,Completed
WO_02616,APU_011,2024-10-19 01:49:00,Preventive,Compressor Cycling,PART_0203,TECH_0160,3.93,500.0,Completed
WO_02617,APU_044,2024-10-03 22:17:00,Corrective,Dryer Valve Fault,PART_0097,TECH_0328,1.82,774.33,Completed
WO_02618,APU_015,2025-01-19 20:43:00,Corrective,Low Pressure Switch Fault,PART_0116,TECH_0317,2.84,702.76,Completed
WO_02619,APU_041,2025-07-04 22:31:00,Preventive,Compressor Cycling,PART_0239,TECH_0038,3.5,1128.66,Completed
WO_02620,APU_021,2024-03-09 06:41:00,Inspection,Reservoir Pressure Fluctuation,PART_0040,TECH_0393,6.05,1245.55,Completed
WO_02621,APU_021,2025-07-04 08:32:00,Inspection,Oil Level Warning,PART_0132,TECH_0412,4.0,708.6,Monitoring
WO_02622,APU_031,2024-05-15 18:55:00,Corrective,Abnormal Motor Current,PART_0057,TECH_0377,4.2,785.86,Completed
WO_02623,APU_007,2025-09-06 04:12:00,Preventive,Dryer Valve Fault,PART_0079,TECH_0078,2.85,223.42,Completed
WO_02624,APU_047,2025-06-09 16:21:00,Corrective,Dryer Valve Fault,PART_0097,TECH_0417,5.9,982.94,Monitoring
WO_02625,APU_033,2024-07-06 12:48:00,Preventive,Pressure Leak,PART_0289,TECH_0113,3.41,433.1,Monitoring
WO_02626,APU_011,2024-01-11 06:41:00,Corrective,Dryer Valve Fault,PART_0025,TECH_0417,1.69,345.56,Monitoring
WO_02627,APU_002,2025-07-29 07:59:00,Corrective,Reservoir Pressure Fluctuation,PART_0130,TECH_0487,5.88,733.39,Monitoring
WO_02628,APU_020,2024-09-01 08:48:00,Preventive,Pressure Leak,PART_0019,TECH_0314,3.99,977.44,Completed
WO_02629,APU_044,2025-05-27 13:31:00,Preventive,Abnormal Motor Current,PART_0237,TECH_0395,2.13,153.87,Completed
WO_02630,APU_018,2025-07-23 04:13:00,Corrective,Reservoir Pressure Fluctuation,PART_0130,TECH_0426,2.09,598.06,Completed
WO_02631,APU_033,2024-09-07 14:34:00,Corrective,Compressor Cycling,PART_0041,TECH_0262,3.2,989.28,Completed
WO_02632,APU_026,2024-08-04 20:04:00,Corrective,Reservoir Pressure Fluctuation,PART_0202,TECH_0044,3.51,765.17,Completed
WO_02633,APU_007,2024-06-28 08:41:00,Preventive,Reservoir Pressure Fluctuation,PART_0148,TECH_0130,3.03,860.52,Monitoring
WO_02634,APU_030,2024-05-14 13:42:00,Corrective,Dryer Valve Fault,PART_0043,TECH_0111,3.23,331.13,Completed
WO_02635,APU_041,2024-07-07 10:10:00,Preventive,Compressor Cycling,PART_0113,TECH_0063,6.92,1237.05,Completed
WO_02636,APU_028,2025-03-23 20:33:00,Corrective,Reservoir Pressure Fluctuation,PART_0202,TECH_0199,4.9,887.32,Completed
WO_02637,APU_043,2025-03-02 04:05:00,Preventive,Abnormal Motor Current,PART_0273,TECH_0445,3.02,544.32,Completed
WO_02638,APU_027,2024-04-17 02:21:00,Corrective,Pressure Leak,PART_0055,TECH_0452,4.56,841.16,Completed
WO_02639,APU_029,2024-06-04 13:26:00,Corrective,High Oil Temperature,PART_0092,TECH_0092,1.54,475.36,Completed
WO_02640,APU_047,2025-01-01 13:53:00,Corrective,Pressure Leak,PART_0271,TECH_0224,3.38,407.66,Completed
WO_02641,APU_026,2025-02-17 00:32:00,Preventive,Reservoir Pressure Fluctuation,PART_0040,TECH_0287,7.35,1252.4,Monitoring
WO_02642,APU_008,2025-07-16 18:59:00,Corrective,Low Pressure Switch Fault,PART_0008,TECH_0321,2.41,260.03,Monitoring
WO_02643,APU_001,2024-11-17 21:44:00,Preventive,Low Pressure Switch Fault,PART_0170,TECH_0310,1.71,296.67,Completed
WO_02644,APU_013,2024-02-11 03:03:00,Corrective,Oil Level Warning,PART_0150,TECH_0220,1.9,647.55,Completed
WO_02645,APU_009,2025-07-19 03:34:00,Corrective,Pressure Leak,PART_0217,TECH_0495,1.49,194.57,Completed
WO_02646,APU_048,2024-08-13 12:01:00,Corrective,Reservoir Pressure Fluctuation,PART_0202,TECH_0063,1.77,568.56,Monitoring
WO_02647,APU_049,2024-10-15 19:06:00,Corrective,Low Pressure Switch Fault,PART_0026,TECH_0197,2.22,687.4,Completed
WO_02648,APU_018,2024-10-24 03:50:00,Corrective,Reservoir Pressure Fluctuation,PART_0256,TECH_0307,1.25,335.82,Completed
WO_02649,APU_028,2025-01-29 10:57:00,Inspection,Reservoir Pressure Fluctuation,PART_0292,TECH_0100,2.74,268.42,Completed
WO_02650,APU_012,2024-02-22 04:32:00,Corrective,Low Pressure Switch Fault,PART_0026,TECH_0281,4.46,716.14,Monitoring
WO_02651,APU_007,2025-02-01 05:09:00,Corrective,Pressure Leak,PART_0163,TECH_0151,1.65,150.41,Completed
WO_02652,APU_016,2024-05-06 13:35:00,Corrective,Oil Level Warning,PART_0024,TECH_0169,6.27,782.85,Monitoring
WO_02653,APU_047,2025-07-21 18:51:00,Corrective,High Oil Temperature,PART_0236,TECH_0211,3.6,695.94,Completed
WO_02654,APU_016,2025-06-21 14:22:00,Corrective,Low Pressure Switch Fault,PART_0224,TECH_0011,4.79,452.18,Completed
WO_02655,APU_028,2024-12-17 02:03:00,Corrective,Low Pressure Switch Fault,PART_0098,TECH_0037,1.89,441.91,Completed
WO_02656,APU_045,2025-06-06 07:13:00,Inspection,Compressor Cycling,PART_0059,TECH_0042,4.35,1205.01,Monitoring
WO_02657,APU_028,2024-06-24 19:32:00,Corrective,High Oil Temperature,PART_0146,TECH_0366,1.49,749.13,Completed
WO_02658,APU_012,2024-06-06 18:57:00,Corrective,High Oil Temperature,PART_0254,TECH_0004,4.44,731.53,Completed
WO_02659,APU_040,2024-07-11 20:15:00,Corrective,High Oil Temperature,PART_0164,TECH_0362,2.99,190.76,Monitoring
WO_02660,APU_040,2024-10-14 22:36:00,Corrective,Abnormal Motor Current,PART_0201,TECH_0307,3.69,855.74,Completed
WO_02661,APU_028,2024-12-29 00:12:00,Preventive,Low Pressure Switch Fault,PART_0044,TECH_0197,1.42,247.23,Completed
WO_02662,APU_049,2024-04-12 22:33:00,Corrective,Dryer Valve Fault,PART_0241,TECH_0233,1.66,849.48,Completed
WO_02663,APU_049,2025-08-26 18:59:00,Inspection,Dryer Valve Fault,PART_0223,TECH_0431,3.78,487.99,Completed
WO_02664,APU_032,2024-05-31 01:51:00,Preventive,Oil Level Warning,PART_0258,TECH_0075,1.61,302.68,Monitoring
WO_02665,APU_003,2024-04-30 18:50:00,Inspection,Compressor Cycling,PART_0077,TECH_0193,3.51,824.15,Completed
WO_02666,APU_005,2024-08-07 20:32:00,Corrective,Dryer Valve Fault,PART_0169,TECH_0391,1.28,779.66,Monitoring
WO_02667,APU_047,2024-06-08 01:01:00,Corrective,Reservoir Pressure Fluctuation,PART_0004,TECH_0264,4.33,843.15,Monitoring
WO_02668,APU_050,2024-03-11 11:02:00,Corrective,Dryer Valve Fault,PART_0169,TECH_0161,1.38,769.68,Completed
WO_02669,APU_033,2024-06-14 02:59:00,Preventive,Compressor Cycling,PART_0059,TECH_0369,3.68,1153.56,Completed
WO_02670,APU_017,2024-12-14 22:35:00,Corrective,Dryer Valve Fault,PART_0007,TECH_0243,3.83,792.46,Monitoring
WO_02671,APU_002,2024-06-06 14:44:00,Corrective,Low Pressure Switch Fault,PART_0224,TECH_0196,1.85,237.99,Completed
WO_02672,APU_044,2025-03-15 08:19:00,Preventive,Low Pressure Switch Fault,PART_0134,TECH_0361,3.74,1004.42,Completed
WO_02673,APU_037,2024-05-11 21:23:00,Corrective,Oil Level Warning,PART_0078,TECH_0084,3.14,622.55,Completed
WO_02674,APU_022,2025-03-11 16:13:00,Inspection,Dryer Valve Fault,PART_0133,TECH_0273,2.02,376.43,Completed
WO_02675,APU_048,2025-05-14 05:34:00,Corrective,Dryer Valve Fault,PART_0079,TECH_0090,1.56,89.5,Completed
