transaction_id,transaction_datetime,part_id,transaction_type,quantity,stock_before,stock_after,linked_work_order_id
TXN_001221,2024-07-27 13:52:00,PART_0236,ISSUE,4,29,25,WO_05896
TXN_001222,2024-04-23 22:21:00,PART_0186,ISSUE,5,23,18,WO_01098
TXN_001223,2025-01-03 06:44:00,PART_0047,ISSUE,1,31,30,WO_07376
TXN_001224,2025-05-03 16:10:00,PART_0283,ISSUE,7,18,11,WO_03827
TXN_001225,2024-10-18 02:12:00,PART_0076,ISSUE,8,40,32,WO_02777
TXN_001226,2024-04-16 15:09:00,PART_0037,ISSUE,3,7,4,WO_00966
TXN_001227,2024-07-09 12:55:00,PART_0084,ADJUSTMENT,3,11,14,
TXN_001228,2024-08-14 14:34:00,PART_0126,ISSUE,3,39,36,WO_01793
TXN_001229,2024-11-13 09:55:00,PART_0247,ISSUE,5,55,50,WO_09232
TXN_001230,2025-01-20 05:20:00,PART_0082,RECEIPT,5,27,32,
TXN_001231,2024-06-12 22:02:00,PART_0235,ISSUE,6,38,32,WO_08685
TXN_001232,2025-01-23 17:20:00,PART_0060,ISSUE,1,5,4,WO_03476
TXN_001233,2024-10-08 17:12:00,PART_0252,ISSUE,4,18,14,WO_04996
TXN_001234,2024-10-20 14:45:00,PART_0293,ISSUE,3,12,9,WO_08284
TXN_001235,2024-05-06 12:21:00,PART_0029,ISSUE,1,20,19,WO_01364
TXN_001236,2025-06-18 00:05:00,PART_0270,ISSUE,8,44,36,WO_07215
TXN_001237,2025-07-17 16:16:00,PART_0080,ISSUE,1,0,0,WO_00619
TXN_001238,2025-06-14 23:54:00,PART_0065,ISSUE,6,20,14,WO_09574
TXN_001239,2025-01-18 06:27:00,PART_0092,ISSUE,2,10,8,WO_05066
TXN_001240,2024-05-27 00:54:00,PART_0081,ISSUE,6,7,1,WO_00467
TXN_001241,2025-05-01 19:48:00,PART_0048,ISSUE,7,41,34,WO_05475
TXN_001242,2024-09-04 03:57:00,PART_0159,ISSUE,8,21,13,WO_06187
TXN_001243,2025-04-13 02:48:00,PART_0112,RECEIPT,4,40,44,
TXN_001244,2024-03-25 02:05:00,PART_0266,ISSUE,4,58,54,WO_09987
TXN_001245,2024-10-15 02:52:00,PART_0179,ISSUE,2,22,20,WO_06521
TXN_001246,2025-09-12 12:50:00,PART_0234,ISSUE,5,5,0,WO_08675
TXN_001247,2024-06-16 16:57:00,PART_0173,ISSUE,3,3,0,WO_06729
TXN_001248,2024-10-25 20:25:00,PART_0087,ISSUE,1,32,31,WO_04914
TXN_001249,2024-06-20 18:24:00,PART_0240,ISSUE,1,0,0,WO_06907
TXN_001250,2024-03-20 13:50:00,PART_0191,RECEIPT,6,1,7,
TXN_001251,2024-04-07 15:00:00,PART_0017,RECEIPT,2,18,20,
TXN_001252,2024-06-13 08:28:00,PART_0261,ISSUE,2,67,65,WO_09530
TXN_001253,2025-02-26 13:48:00,PART_0106,RECEIPT,7,42,49,
TXN_001254,2024-02-21 03:52:00,PART_0127,RECEIPT,7,2,9,
TXN_001255,2024-04-02 02:58:00,PART_0277,RECEIPT,3,29,32,
TXN_001256,2024-04-11 15:56:00,PART_0240,RECEIPT,6,0,6,
TXN_001257,2024-03-13 06:27:00,PART_0220,RECEIPT,1,27,28,
TXN_001258,2024-07-13 20:40:00,PART_0004,ISSUE,7,31,24,WO_09711
TXN_001259,2025-07-04 14:10:00,PART_0140,ISSUE,8,17,9,WO_08018
TXN_001260,2025-08-13 19:08:00,PART_0035,ISSUE,1,43,42,WO_06545
TXN_001261,2025-07-10 10:47:00,PART_0287,ISSUE,4,46,42,WO_05632
TXN_001262,2025-03-22 06:24:00,PART_0126,RECEIPT,6,36,42,
TXN_001263,2025-07-06 23:21:00,PART_0264,RECEIPT,1,34,35,
TXN_001264,2024-03-09 05:36:00,PART_0083,RECEIPT,1,22,23,
TXN_001265,2025-08-05 14:37:00,PART_0188,ISSUE,2,2,0,WO_03323
TXN_001266,2024-11-17 12:55:00,PART_0231,RECEIPT,3,16,19,
TXN_001267,2025-09-08 21:33:00,PART_0043,ISSUE,2,67,65,WO_09340
TXN_001268,2024-05-26 15:09:00,PART_0215,ISSUE,1,1,0,WO_04970
TXN_001269,2024-06-02 17:27:00,PART_0254,ISSUE,8,50,42,WO_05710
TXN_001270,2024-03-09 02:27:00,PART_0032,ISSUE,2,27,25,WO_08224
TXN_001271,2025-02-20 03:36:00,PART_0015,ISSUE,6,30,24,WO_02470
TXN_001272,2025-06-13 21:32:00,PART_0051,ISSUE,2,58,56,WO_03733
TXN_001273,2024-09-03 07:10:00,PART_0242,RECEIPT,1,28,29,
TXN_001274,2025-01-14 19:32:00,PART_0028,RECEIPT,5,11,16,
TXN_001275,2024-09-04 03:28:00,PART_0133,ISSUE,1,51,50,WO_00713
TXN_001276,2025-02-13 19:18:00,PART_0020,ISSUE,1,0,0,WO_02883
TXN_001277,2025-08-30 13:12:00,PART_0263,ISSUE,8,52,44,WO_00072
TXN_001278,2025-07-04 06:40:00,PART_0122,RECEIPT,7,19,26,
TXN_001279,2024-07-28 01:55:00,PART_0233,ISSUE,6,40,34,WO_07666
TXN_001280,2024-08-20 06:32:00,PART_0047,ADJUSTMENT,2,30,28,
TXN_001281,2025-05-11 20:07:00,PART_0287,RECEIPT,6,42,48,
TXN_001282,2025-08-30 06:36:00,PART_0179,RECEIPT,2,20,22,
TXN_001283,2024-02-28 12:09:00,PART_0185,ISSUE,4,47,43,WO_00738
TXN_001284,2024-07-10 22:58:00,PART_0152,ISSUE,6,47,41,WO_00752
TXN_001285,2025-02-11 02:41:00,PART_0145,ISSUE,8,40,32,WO_04706
TXN_001286,2025-05-21 09:37:00,PART_0229,ISSUE,2,40,38,WO_05194
TXN_001287,2025-03-16 23:41:00,PART_0057,ISSUE,3,27,24,WO_03573
TXN_001288,2025-03-25 13:08:00,PART_0151,ISSUE,6,31,25,WO_04836
TXN_001289,2025-08-30 12:04:00,PART_0145,RECEIPT,2,32,34,
TXN_001290,2024-06-02 06:20:00,PART_0272,ISSUE,1,56,55,WO_01053
TXN_001291,2025-06-06 17:24:00,PART_0055,RECEIPT,8,49,57,
TXN_001292,2025-03-04 20:18:00,PART_0011,RECEIPT,8,26,34,
TXN_001293,2025-07-19 00:51:00,PART_0030,RECEIPT,1,35,36,
TXN_001294,2025-05-25 09:58:00,PART_0248,RECEIPT,2,20,22,
TXN_001295,2024-09-19 08:17:00,PART_0235,ISSUE,1,32,31,WO_01344
TXN_001296,2024-08-03 18:27:00,PART_0041,ISSUE,5,12,7,WO_01293
TXN_001297,2024-08-07 00:01:00,PART_0162,RECEIPT,7,26,33,
TXN_001298,2024-06-21 17:23:00,PART_0255,ISSUE,4,38,34,WO_02078
TXN_001299,2024-11-01 01:08:00,PART_0190,RECEIPT,5,29,34,
TXN_001300,2025-03-31 15:35:00,PART_0146,ISSUE,1,47,46,WO_04912
TXN_001301,2025-02-04 18:53:00,PART_0020,RECEIPT,6,0,6,
TXN_001302,2024-01-07 22:17:00,PART_0099,ISSUE,4,12,8,WO_07697
TXN_001303,2024-01-06 12:27:00,PART_0217,ISSUE,1,46,45,WO_05069
TXN_001304,2024-01-06 01:06:00,PART_0046,ISSUE,4,23,19,WO_08451
TXN_001305,2025-09-12 04:28:00,PART_0104,RECEIPT,2,37,39,
TXN_001306,2024-01-01 02:23:00,PART_0254,RECEIPT,4,42,46,
TXN_001307,2024-11-16 11:13:00,PART_0084,ISSUE,7,14,7,WO_05817
TXN_001308,2024-05-14 20:45:00,PART_0238,RECEIPT,2,11,13,
TXN_001309,2025-06-16 05:00:00,PART_0018,ISSUE,1,0,0,WO_04546
TXN_001310,2024-02-06 16:14:00,PART_0149,ISSUE,4,62,58,WO_01069
TXN_001311,2025-04-04 21:29:00,PART_0183,ISSUE,4,37,33,WO_00719
TXN_001312,2024-08-12 06:39:00,PART_0226,ISSUE,6,35,29,WO_07261
TXN_001313,2024-07-18 04:28:00,PART_0163,ISSUE,5,60,55,WO_07615
TXN_001314,2024-05-20 11:07:00,PART_0211,RECEIPT,5,44,49,
TXN_001315,2024-09-27 12:53:00,PART_0201,RECEIPT,8,35,43,
TXN_001316,2025-07-16 20:14:00,PART_0044,ISSUE,2,41,39,WO_05266
TXN_001317,2024-08-23 18:29:00,PART_0173,RECEIPT,1,0,1,
TXN_001318,2024-02-28 11:35:00,PART_0207,RECEIPT,7,43,50,
TXN_001319,2024-06-27 18:25:00,PART_0134,ISSUE,8,36,28,WO_06175
TXN_001320,2025-02-05 15:59:00,PART_0159,ISSUE,1,13,12,WO_01928
TXN_001321,2025-04-16 13:16:00,PART_0247,RECEIPT,8,50,58,
TXN_001322,2024-08-06 00:24:00,PART_0118,RECEIPT,8,44,52,
TXN_001323,2025-04-06 03:23:00,PART_0196,RECEIPT,3,29,32,
TXN_001324,2025-06-03 14:15:00,PART_0144,ISSUE,1,0,0,WO_07529
TXN_001325,2025-04-26 12:30:00,PART_0198,ISSUE,3,28,25,WO_03474
TXN_001326,2025-06-20 03:37:00,PART_0082,RECEIPT,2,32,34,
TXN_001327,2025-03-09 12:55:00,PART_0094,ISSUE,6,74,68,WO_07130
TXN_001328,2024-12-02 02:02:00,PART_0273,RECEIPT,3,13,16,
TXN_001329,2024-04-03 01:39:00,PART_0226,ISSUE,4,29,25,WO_02088
TXN_001330,2025-04-15 09:16:00,PART_0193,ISSUE,8,15,7,WO_06928
TXN_001331,2025-03-14 21:35:00,PART_0300,ISSUE,6,63,57,WO_09765
TXN_001332,2024-06-08 21:30:00,PART_0242,ADJUSTMENT,2,29,31,
TXN_001333,2025-03-21 14:20:00,PART_0257,ISSUE,5,46,41,WO_03893
TXN_001334,2025-02-06 19:32:00,PART_0235,ISSUE,2,31,29,WO_06232
TXN_001335,2025-02-13 05:53:00,PART_0062,ISSUE,3,8,5,WO_03464
TXN_001336,2025-05-02 04:27:00,PART_0201,RECEIPT,8,43,51,
TXN_001337,2024-12-23 18:34:00,PART_0136,ISSUE,7,21,14,WO_04743
TXN_001338,2025-07-29 19:22:00,PART_0035,RECEIPT,5,42,47,
TXN_001339,2025-08-16 02:06:00,PART_0061,RECEIPT,1,18,19,
TXN_001340,2025-04-24 16:18:00,PART_0231,ISSUE,7,19,12,WO_01512
TXN_001341,2024-12-23 04:19:00,PART_0249,RECEIPT,3,31,34,
TXN_001342,2025-08-18 09:43:00,PART_0013,RECEIPT,4,60,64,
TXN_001343,2024-07-31 05:22:00,PART_0234,ISSUE,1,0,0,WO_01778
TXN_001344,2024-12-14 13:45:00,PART_0106,ISSUE,8,49,41,WO_01608
TXN_001345,2025-06-01 10:39:00,PART_0140,ADJUSTMENT,1,9,10,
TXN_001346,2024-04-09 09:03:00,PART_0213,RECEIPT,5,12,17,
TXN_001347,2025-02-16 14:56:00,PART_0289,ISSUE,8,47,39,WO_02104
TXN_001348,2024-07-21 20:51:00,PART_0215,ISSUE,1,0,0,WO_05764
TXN_001349,2024-04-26 13:44:00,PART_0231,ISSUE,1,12,11,WO_04279
TXN_001350,2025-08-25 10:51:00,PART_0063,ISSUE,5,35,30,WO_07609
TXN_001351,2024-04-16 22:56:00,PART_0081,ISSUE,1,1,0,WO_09789
TXN_001352,2024-07-03 07:20:00,PART_0108,ISSUE,8,27,19,WO_06007
TXN_001353,2025-08-20 21:04:00,PART_0156,ISSUE,3,39,36,WO_04840
TXN_001354,2025-01-07 22:14:00,PART_0190,RECEIPT,1,34,35,
TXN_001355,2025-04-27 20:16:00,PART_0076,RECEIPT,3,32,35,
TXN_001356,2025-05-09 18:11:00,PART_0194,ISSUE,8,42,34,WO_01413
TXN_001357,2024-07-26 11:30:00,PART_0026,ISSUE,6,12,6,WO_01304
TXN_001358,2024-03-08 06:59:00,PART_0170,RECEIPT,4,22,26,
TXN_001359,2025-03-01 03:29:00,PART_0076,RECEIPT,3,35,38,
TXN_001360,2025-01-08 22:19:00,PART_0158,ISSUE,1,18,17,WO_02676
TXN_001361,2024-01-06 00:00:00,PART_0069,ISSUE,7,42,35,WO_06054
TXN_001362,2024-09-16 17:09:00,PART_0221,RECEIPT,6,39,45,
TXN_001363,2025-08-26 15:15:00,PART_0175,RECEIPT,7,30,37,
TXN_001364,2025-03-19 15:42:00,PART_0233,ISSUE,4,34,30,WO_01422
TXN_001365,2025-08-23 03:12:00,PART_0152,ISSUE,6,41,35,WO_06012
TXN_001366,2024-03-18 07:11:00,PART_0089,RECEIPT,1,42,43,
TXN_001367,2024-10-05 06:58:00,PART_0218,RECEIPT,3,33,36,
TXN_001368,2025-08-01 00:45:00,PART_0139,ISSUE,3,7,4,WO_07217
TXN_001369,2025-07-03 16:29:00,PART_0037,RECEIPT,2,4,6,
TXN_001370,2024-10-06 07:09:00,PART_0011,RECEIPT,4,34,38,
TXN_001371,2024-04-09 12:29:00,PART_0094,ISSUE,3,68,65,WO_02443
TXN_001372,2025-03-28 12:56:00,PART_0157,ISSUE,5,20,15,WO_08824
TXN_001373,2024-12-10 14:06:00,PART_0168,RECEIPT,7,38,45,
TXN_001374,2024-11-08 11:42:00,PART_0097,RECEIPT,3,10,13,
TXN_001375,2025-07-14 17:30:00,PART_0012,ISSUE,5,32,27,WO_09256
TXN_001376,2025-08-04 00:13:00,PART_0280,ISSUE,3,53,50,WO_01587
TXN_001377,2024-10-03 09:48:00,PART_0098,ISSUE,1,52,51,WO_03699
TXN_001378,2024-01-17 23:50:00,PART_0111,ISSUE,1,1,0,WO_07051
TXN_001379,2025-03-19 13:35:00,PART_0110,ISSUE,5,27,22,WO_02019
TXN_001380,2025-04-01 05:21:00,PART_0258,ISSUE,4,19,15,WO_04047
TXN_001381,2024-02-13 07:07:00,PART_0111,ISSUE,1,0,0,WO_00767
TXN_001382,2024-02-19 04:43:00,PART_0240,ISSUE,5,6,1,WO_08205
TXN_001383,2025-05-01 00:10:00,PART_0221,ISSUE,7,45,38,WO_06278
TXN_001384,2024-04-10 21:43:00,PART_0132,ISSUE,8,28,20,WO_00169
TXN_001385,2024-10-12 03:08:00,PART_0299,ISSUE,3,17,14,WO_00682
TXN_001386,2024-08-18 07:15:00,PART_0222,RECEIPT,1,14,15,
TXN_001387,2024-07-02 16:18:00,PART_0229,ISSUE,7,38,31,WO_08336
TXN_001388,2024-06-26 17:49:00,PART_0197,ISSUE,6,32,26,WO_02595
TXN_001389,2024-10-16 05:40:00,PART_0027,RECEIPT,8,48,56,
TXN_001390,2024-03-24 02:08:00,PART_0238,ISSUE,8,13,5,WO_03654
TXN_001391,2024-02-29 15:04:00,PART_0114,ISSUE,3,57,54,WO_08088
TXN_001392,2024-03-09 18:19:00,PART_0239,ISSUE,1,56,55,WO_02942
TXN_001393,2025-02-08 00:46:00,PART_0172,ADJUSTMENT,2,36,38,
TXN_001394,2025-04-11 20:17:00,PART_0027,ISSUE,4,56,52,WO_03739
TXN_001395,2025-05-15 09:31:00,PART_0270,ISSUE,5,36,31,WO_00854
TXN_001396,2024-07-14 12:55:00,PART_0253,ISSUE,5,27,22,WO_01153
TXN_001397,2025-03-14 13:12:00,PART_0122,ISSUE,6,26,20,WO_02506
TXN_001398,2024-08-14 13:55:00,PART_0200,RECEIPT,8,9,17,
TXN_001399,2025-06-09 00:49:00,PART_0149,RECEIPT,5,58,63,
TXN_001400,2025-01-27 07:10:00,PART_0231,RECEIPT,3,11,14,
TXN_001401,2024-07-04 13:00:00,PART_0141,ISSUE,3,3,0,WO_00101
TXN_001402,2024-06-10 02:36:00,PART_0136,ISSUE,5,14,9,WO_01981
TXN_001403,2025-01-28 04:41:00,PART_0218,ISSUE,3,36,33,WO_03907
TXN_001404,2024-11-17 22:01:00,PART_0027,ISSUE,7,52,45,WO_04107
TXN_001405,2025-08-05 10:53:00,PART_0222,RECEIPT,5,15,20,
TXN_001406,2024-07-09 16:49:00,PART_0154,ISSUE,1,37,36,WO_02193
TXN_001407,2025-05-12 07:25:00,PART_0032,ISSUE,5,25,20,WO_07657
TXN_001408,2025-02-09 07:49:00,PART_0158,ISSUE,8,17,9,WO_07572
TXN_001409,2025-04-21 17:29:00,PART_0068,ISSUE,4,45,41,WO_02612
TXN_001410,2024-12-25 21:49:00,PART_0218,ISSUE,1,33,32,WO_04901
TXN_001411,2025-04-23 03:23:00,PART_0018,RECEIPT,5,0,5,
TXN_001412,2025-08-17 14:31:00,PART_0108,ISSUE,5,19,14,WO_04126
TXN_001413,2025-08-23 18:23:00,PART_0195,ISSUE,2,42,40,WO_05036
TXN_001414,2025-02-13 17:10:00,PART_0239,RECEIPT,8,55,63,
TXN_001415,2025-03-22 02:56:00,PART_0204,ISSUE,3,45,42,WO_01348
TXN_001416,2025-03-17 08:56:00,PART_0111,ISSUE,1,0,0,WO_09254
TXN_001417,2024-11-29 00:10:00,PART_0109,RECEIPT,5,42,47,
TXN_001418,2025-04-08 00:51:00,PART_0169,ISSUE,5,10,5,WO_01346
TXN_001419,2025-07-25 00:35:00,PART_0254,RECEIPT,2,46,48,
TXN_001420,2024-12-25 11:57:00,PART_0281,RECEIPT,2,31,33,
TXN_001421,2024-01-26 03:36:00,PART_0244,RECEIPT,2,50,52,
TXN_001422,2024-07-24 22:46:00,PART_0051,ISSUE,5,56,51,WO_05790
TXN_001423,2024-05-03 11:37:00,PART_0216,ISSUE,3,25,22,WO_08343
TXN_001424,2024-08-11 07:41:00,PART_0200,ISSUE,8,17,9,WO_09760
TXN_001425,2024-07-17 07:41:00,PART_0246,ISSUE,7,7,0,WO_00235
TXN_001426,2024-11-24 15:42:00,PART_0135,RECEIPT,8,37,45,
TXN_001427,2024-09-19 02:04:00,PART_0177,ISSUE,6,39,33,WO_04669
TXN_001428,2025-03-28 10:46:00,PART_0124,ISSUE,6,36,30,WO_02798
TXN_001429,2024-08-26 21:55:00,PART_0282,RECEIPT,6,60,66,
TXN_001430,2025-09-03 20:17:00,PART_0113,ISSUE,4,58,54,WO_05012
TXN_001431,2025-05-02 01:42:00,PART_0166,RECEIPT,7,5,12,
TXN_001432,2024-07-05 05:54:00,PART_0248,RECEIPT,2,22,24,
TXN_001433,2025-05-08 02:25:00,PART_0038,RECEIPT,6,15,21,
TXN_001434,2024-08-27 14:35:00,PART_0237,RECEIPT,6,21,27,
TXN_001435,2025-08-04 23:57:00,PART_0094,ISSUE,6,65,59,WO_07415
TXN_001436,2024-03-21 06:52:00,PART_0163,ISSUE,3,55,52,WO_02908
TXN_001437,2025-04-23 01:45:00,PART_0300,ADJUSTMENT,2,57,55,
TXN_001438,2024-08-30 02:55:00,PART_0123,ISSUE,1,21,20,WO_07367
TXN_001439,2024-03-04 01:16:00,PART_0154,ISSUE,3,36,33,WO_09647
TXN_001440,2025-05-26 19:45:00,PART_0207,ISSUE,2,50,48,WO_07526
TXN_001441,2024-12-04 00:18:00,PART_0152,ISSUE,6,35,29,WO_00256
TXN_001442,2025-07-03 10:02:00,PART_0253,ISSUE,3,22,19,WO_01982
TXN_001443,2025-08-03 12:29:00,PART_0072,RECEIPT,8,7,15,
TXN_001444,2025-08-12 18:11:00,PART_0254,ISSUE,8,48,40,WO_09566
TXN_001445,2025-02-22 08:31:00,PART_0267,ISSUE,4,57,53,WO_09324
TXN_001446,2025-03-14 01:00:00,PART_0166,RECEIPT,6,12,18,
TXN_001447,2025-01-11 04:52:00,PART_0032,RECEIPT,4,20,24,
TXN_001448,2025-05-05 09:13:00,PART_0016,RECEIPT,5,8,13,
TXN_001449,2024-07-02 23:02:00,PART_0251,RECEIPT,3,40,43,
TXN_001450,2024-09-30 17:23:00,PART_0214,RECEIPT,7,0,7,
TXN_001451,2024-10-19 14:19:00,PART_0052,ISSUE,1,30,29,WO_08361
TXN_001452,2024-03-19 15:16:00,PART_0108,ISSUE,4,14,10,WO_02233
TXN_001453,2024-04-15 21:11:00,PART_0201,ISSUE,5,51,46,WO_02581
TXN_001454,2024-01-22 22:01:00,PART_0010,RECEIPT,7,7,14,
TXN_001455,2025-07-27 12:49:00,PART_0215,ISSUE,1,0,0,WO_05726
TXN_001456,2025-05-14 18:55:00,PART_0038,RECEIPT,6,21,27,
TXN_001457,2025-07-28 11:27:00,PART_0137,ISSUE,8,26,18,WO_09842
TXN_001458,2024-08-29 08:37:00,PART_0137,ISSUE,3,18,15,WO_03541
TXN_001459,2024-05-17 00:07:00,PART_0180,RECEIPT,4,28,32,
TXN_001460,2025-08-20 02:03:00,PART_0028,RECEIPT,6,16,22,
TXN_001461,2024-09-26 21:01:00,PART_0144,ISSUE,1,0,0,WO_06709
TXN_001462,2024-01-22 01:13:00,PART_0182,ISSUE,3,44,41,WO_03211
TXN_001463,2025-01-10 02:27:00,PART_0252,ISSUE,2,14,12,WO_02954
TXN_001464,2025-01-01 02:42:00,PART_0249,RECEIPT,5,34,39,
TXN_001465,2025-03-31 12:41:00,PART_0082,ISSUE,4,34,30,WO_05386
TXN_001466,2024-03-14 00:36:00,PART_0107,RECEIPT,3,13,16,
TXN_001467,2024-07-02 16:38:00,PART_0018,RECEIPT,8,5,13,
TXN_001468,2025-03-13 06:26:00,PART_0094,ISSUE,2,59,57,WO_04947
TXN_001469,2024-09-06 02:25:00,PART_0042,ISSUE,1,59,58,WO_08452
TXN_001470,2024-05-06 00:20:00,PART_0279,ISSUE,7,32,25,WO_04338
TXN_001471,2025-03-24 00:23:00,PART_0113,RECEIPT,1,54,55,
TXN_001472,2024-12-06 10:47:00,PART_0093,ADJUSTMENT,7,35,28,
TXN_001473,2024-02-27 00:04:00,PART_0117,RECEIPT,4,17,21,
TXN_001474,2025-07-03 22:28:00,PART_0274,RECEIPT,4,20,24,
TXN_001475,2025-08-21 00:22:00,PART_0060,ISSUE,4,4,0,WO_06692
TXN_001476,2025-02-02 20:26:00,PART_0059,ISSUE,1,0,0,WO_07784
TXN_001477,2025-01-10 21:42:00,PART_0096,RECEIPT,3,63,66,
TXN_001478,2024-07-07 06:24:00,PART_0096,RECEIPT,2,66,68,
TXN_001479,2025-01-30 03:43:00,PART_0129,ISSUE,4,52,48,WO_02809
TXN_001480,2025-04-01 01:10:00,PART_0197,RECEIPT,5,26,31,
TXN_001481,2025-05-13 04:09:00,PART_0147,ISSUE,1,1,0,WO_03985
TXN_001482,2025-01-21 22:37:00,PART_0180,RECEIPT,8,32,40,
TXN_001483,2024-04-12 16:48:00,PART_0292,RECEIPT,6,27,33,
TXN_001484,2025-08-15 22:52:00,PART_0170,ADJUSTMENT,2,26,28,
TXN_001485,2024-06-02 03:54:00,PART_0203,ISSUE,3,43,40,WO_09687
TXN_001486,2024-05-30 13:25:00,PART_0158,ISSUE,3,9,6,WO_02839
TXN_001487,2024-07-09 02:39:00,PART_0090,ISSUE,7,29,22,WO_03115
TXN_001488,2025-09-14 22:39:00,PART_0048,ISSUE,2,34,32,WO_02149
TXN_001489,2024-10-27 01:31:00,PART_0086,RECEIPT,6,14,20,
TXN_001490,2024-08-12 04:08:00,PART_0185,ISSUE,4,43,39,WO_04892
TXN_001491,2024-12-19 15:28:00,PART_0160,ISSUE,5,10,5,WO_09302
TXN_001492,2024-12-14 19:35:00,PART_0156,ISSUE,5,36,31,WO_07706
TXN_001493,2024-05-28 03:10:00,PART_0061,RECEIPT,3,19,22,
TXN_001494,2024-12-19 23:51:00,PART_0013,ISSUE,3,64,61,WO_05239
TXN_001495,2024-03-18 12:00:00,PART_0104,ISSUE,2,39,37,WO_09312
TXN_001496,2025-02-15 05:08:00,PART_0240,ISSUE,1,1,0,WO_04572
TXN_001497,2024-08-09 19:58:00,PART_0294,ADJUSTMENT,2,9,7,
TXN_001498,2024-01-27 00:39:00,PART_0048,ISSUE,2,32,30,WO_08392
TXN_001499,2024-07-02 19:54:00,PART_0040,ISSUE,6,23,17,WO_05648
TXN_001500,2025-03-25 01:04:00,PART_0138,RECEIPT,2,31,33,
TXN_001501,2025-07-08 15:46:00,PART_0067,ISSUE,2,41,39,WO_06082
TXN_001502,2025-04-10 09:28:00,PART_0023,RECEIPT,6,51,57,
TXN_001503,2024-01-25 15:37:00,PART_0047,RECEIPT,5,28,33,
TXN_001504,2025-08-14 23:32:00,PART_0015,ADJUSTMENT,7,24,31,
TXN_001505,2024-01-24 21:32:00,PART_0030,RECEIPT,6,36,42,
TXN_001506,2024-11-18 12:23:00,PART_0024,ADJUSTMENT,2,38,40,
TXN_001507,2024-09-07 09:07:00,PART_0101,ISSUE,7,36,29,WO_06398
TXN_001508,2024-11-19 01:03:00,PART_0215,ISSUE,1,0,0,WO_07824
TXN_001509,2024-03-12 13:41:00,PART_0153,ADJUSTMENT,6,52,58,
TXN_001510,2024-06-22 08:49:00,PART_0011,ISSUE,1,38,37,WO_04351
TXN_001511,2024-12-31 13:12:00,PART_0274,RECEIPT,7,24,31,
TXN_001512,2025-07-06 21:43:00,PART_0168,ADJUSTMENT,2,45,47,
TXN_001513,2024-12-09 14:53:00,PART_0205,RECEIPT,4,3,7,
TXN_001514,2024-12-14 05:29:00,PART_0026,ADJUSTMENT,7,6,0,
TXN_001515,2025-05-31 07:21:00,PART_0220,ISSUE,5,28,23,WO_08509
TXN_001516,2025-06-23 12:39:00,PART_0128,ISSUE,6,11,5,WO_02678
TXN_001517,2024-05-10 18:59:00,PART_0026,ISSUE,1,0,0,WO_07801
TXN_001518,2025-08-24 12:24:00,PART_0132,ISSUE,6,20,14,WO_08082
TXN_001519,2025-08-16 11:31:00,PART_0221,ISSUE,2,38,36,WO_09308
TXN_001520,2024-09-28 10:10:00,PART_0095,ISSUE,2,63,61,WO_00704
TXN_001521,2025-01-17 18:08:00,PART_0025,ISSUE,2,15,13,WO_03509
TXN_001522,2024-10-23 22:04:00,PART_0278,RECEIPT,7,18,25,
TXN_001523,2024-10-24 16:46:00,PART_0169,ISSUE,4,5,1,WO_02503
TXN_001524,2024-08-18 07:41:00,PART_0129,ADJUSTMENT,1,48,49,
TXN_001525,2025-05-22 22:56:00,PART_0029,ISSUE,1,19,18,WO_04972
TXN_001526,2024-08-03 02:57:00,PART_0224,RECEIPT,7,0,7,
TXN_001527,2024-02-29 07:12:00,PART_0114,ISSUE,1,54,53,WO_04018
TXN_001528,2025-06-22 04:13:00,PART_0181,ISSUE,6,38,32,WO_04743
TXN_001529,2024-07-16 19:46:00,PART_0233,ISSUE,7,30,23,WO_02185
TXN_001530,2025-02-09 19:07:00,PART_0296,RECEIPT,3,20,23,
TXN_001531,2025-03-11 20:09:00,PART_0156,ISSUE,4,31,27,WO_08099
TXN_001532,2024-10-03 10:19:00,PART_0205,RECEIPT,2,7,9,
TXN_001533,2024-03-21 22:58:00,PART_0183,ISSUE,8,33,25,WO_04181
TXN_001534,2024-07-12 14:09:00,PART_0099,RECEIPT,6,8,14,
TXN_001535,2024-10-13 17:12:00,PART_0066,RECEIPT,6,45,51,
TXN_001536,2025-01-23 10:50:00,PART_0008,ISSUE,1,13,12,WO_08413
TXN_001537,2025-06-20 20:15:00,PART_0046,RECEIPT,2,19,21,
TXN_001538,2024-07-13 22:00:00,PART_0237,RECEIPT,8,27,35,
TXN_001539,2024-06-22 12:00:00,PART_0171,ISSUE,2,27,25,WO_00152
TXN_001540,2025-01-05 15:11:00,PART_0094,ISSUE,7,57,50,WO_02294
TXN_001541,2024-09-02 01:43:00,PART_0054,ISSUE,7,57,50,WO_04067
TXN_001542,2024-05-08 02:21:00,PART_0155,RECEIPT,7,31,38,
TXN_001543,2025-07-17 19:49:00,PART_0273,RECEIPT,2,16,18,
TXN_001544,2024-07-03 21:01:00,PART_0075,ISSUE,2,30,28,WO_00731
TXN_001545,2024-10-25 03:40:00,PART_0082,ISSUE,1,30,29,WO_07185
TXN_001546,2025-05-09 06:47:00,PART_0074,ISSUE,5,16,11,WO_06272
TXN_001547,2024-05-03 14:05:00,PART_0067,ISSUE,5,39,34,WO_09689
