cost_id,work_order_id,machine_id,repair_cost_usd,downtime_cost_per_hour_usd,downtime_cost_usd,total_impact_usd
COST_02663,WO_02663,APU_049,487.99,1744.39,6593.79,7081.78
COST_02664,WO_02664,APU_032,302.68,428.19,689.39,992.07
COST_02665,WO_02665,APU_003,824.15,618.69,2171.6,2995.75
COST_02666,WO_02666,APU_005,779.66,589.09,754.04,1533.7
COST_02667,WO_02667,APU_047,843.15,1780.01,7707.44,8550.59
COST_02668,WO_02668,APU_050,769.68,610.84,842.96,1612.64
COST_02669,WO_02669,APU_033,1153.56,982.47,3615.49,4769.05
COST_02670,WO_02670,APU_017,792.46,1117.64,4280.56,5073.02
COST_02671,WO_02671,APU_002,237.99,503.61,931.68,1169.67
COST_02672,WO_02672,APU_044,1004.42,1475.05,5516.69,6521.11
COST_02673,WO_02673,APU_037,622.55,976.99,3067.75,3690.3
COST_02674,WO_02674,APU_022,376.43,1693.82,3421.52,3797.95
COST_02675,WO_02675,APU_048,89.5,1349.67,2105.49,2194.99
COST_02676,WO_02676,APU_018,584.24,1313.39,1208.32,1792.56
COST_02677,WO_02677,APU_045,427.6,855.43,2814.36,3241.96
COST_02678,WO_02678,APU_037,287.96,1157.53,1331.16,1619.12
COST_02679,WO_02679,APU_007,683.2,785.75,2247.24,2930.44
COST_02680,WO_02680,APU_023,771.23,846.39,1989.02,2760.25
COST_02681,WO_02681,APU_005,490.99,875.24,3457.2,3948.19
COST_02682,WO_02682,APU_007,449.74,1429.56,3287.99,3737.73
COST_02683,WO_02683,APU_007,782.35,1626.28,3691.66,4474.01
COST_02684,WO_02684,APU_037,829.08,1517.27,6175.29,7004.37
COST_02685,WO_02685,APU_008,325.8,639.7,2091.82,2417.62
COST_02686,WO_02686,APU_013,484.75,1588.33,5130.31,5615.06
COST_02687,WO_02687,APU_008,505.18,866.36,3049.59,3554.77
COST_02688,WO_02688,APU_038,728.67,1282.72,1500.78,2229.45
COST_02689,WO_02689,APU_044,501.44,1600.8,6595.3,7096.74
COST_02690,WO_02690,APU_045,591.41,1529.64,5827.93,6419.34
COST_02691,WO_02691,APU_010,650.19,1022.22,1584.44,2234.63
COST_02692,WO_02692,APU_036,737.41,871.11,2073.24,2810.65
COST_02693,WO_02693,APU_046,589.12,739.02,1965.79,2554.91
COST_02694,WO_02694,APU_023,1021.88,1195.75,3013.29,4035.17
COST_02695,WO_02695,APU_007,1018.27,610.51,1996.37,3014.64
COST_02696,WO_02696,APU_039,609.93,1509.88,9013.98,9623.91
COST_02697,WO_02697,APU_024,373.17,1742.59,8590.97,8964.14
COST_02698,WO_02698,APU_045,287.31,1392.41,1837.98,2125.29
COST_02699,WO_02699,APU_027,823.94,853.05,3267.18,4091.12
COST_02700,WO_02700,APU_028,878.98,431.86,2440.01,3318.99
COST_02701,WO_02701,APU_001,356.05,881.99,2963.49,3319.54
COST_02702,WO_02702,APU_007,679.36,735.62,3641.32,4320.68
COST_02703,WO_02703,APU_047,469.59,1707.81,14038.2,14507.79
COST_02704,WO_02704,APU_019,564.57,384.75,1835.26,2399.83
COST_02705,WO_02705,APU_043,293.23,1688.61,5268.46,5561.69
COST_02706,WO_02706,APU_045,348.77,1558.1,7525.62,7874.39
COST_02707,WO_02707,APU_043,876.68,472.21,1388.3,2264.98
COST_02708,WO_02708,APU_001,350.54,954.45,2624.74,2975.28
COST_02709,WO_02709,APU_030,600.54,509.21,1140.63,1741.17
COST_02710,WO_02710,APU_044,1201.69,573.24,3680.2,4881.89
COST_02711,WO_02711,APU_042,837.45,1577.71,2729.44,3566.89
COST_02712,WO_02712,APU_041,938.77,1194.2,7535.4,8474.17
COST_02713,WO_02713,APU_050,821.51,380.05,1360.58,2182.09
COST_02714,WO_02714,APU_005,703.62,498.89,628.6,1332.22
COST_02715,WO_02715,APU_018,218.14,896.53,2985.44,3203.58
COST_02716,WO_02716,APU_018,669.9,540.73,465.03,1134.93
COST_02717,WO_02717,APU_017,1036.76,905.51,3468.1,4504.86
COST_02718,WO_02718,APU_040,488.92,1560.42,6897.06,7385.98
COST_02719,WO_02719,APU_019,376.83,872.51,1710.12,2086.95
COST_02720,WO_02720,APU_002,702.18,499.69,1454.1,2156.28
COST_02721,WO_02721,APU_049,1098.59,461.7,3675.13,4773.72
COST_02722,WO_02722,APU_016,388.89,1115.97,2298.9,2687.79
COST_02723,WO_02723,APU_026,625.71,1209.17,1837.94,2463.65
COST_02724,WO_02724,APU_003,1006.03,1705.93,10474.41,11480.44
COST_02725,WO_02725,APU_018,1263.49,1643.24,13145.92,14409.41
COST_02726,WO_02726,APU_030,1023.91,626.57,1704.27,2728.18
COST_02727,WO_02727,APU_038,415.2,1772.12,8399.85,8815.05
COST_02728,WO_02728,APU_049,651.5,1137.02,6458.27,7109.77
COST_02729,WO_02729,APU_022,413.8,817.26,1479.24,1893.04
COST_02730,WO_02730,APU_005,520.8,861.68,1792.29,2313.09
COST_02731,WO_02731,APU_043,557.72,1589.81,8505.48,9063.2
COST_02732,WO_02732,APU_037,1224.16,1722.78,11835.5,13059.66
COST_02733,WO_02733,APU_049,1047.55,1308.7,4842.19,5889.74
COST_02734,WO_02734,APU_022,665.8,439.32,738.06,1403.86
COST_02735,WO_02735,APU_036,802.47,1699.88,13786.03,14588.5
COST_02736,WO_02736,APU_029,501.4,1718.28,3488.11,3989.51
COST_02737,WO_02737,APU_046,701.15,1497.14,3383.54,4084.69
COST_02738,WO_02738,APU_041,906.41,1684.63,5525.59,6432.0
COST_02739,WO_02739,APU_043,516.95,1164.45,7440.84,7957.79
COST_02740,WO_02740,APU_050,470.89,1787.15,7774.1,8244.99
COST_02741,WO_02741,APU_040,855.65,1609.85,5489.59,6345.24
COST_02742,WO_02742,APU_046,413.97,1794.57,6298.94,6712.91
COST_02743,WO_02743,APU_025,655.74,1672.16,4648.6,5304.34
COST_02744,WO_02744,APU_017,681.91,1123.89,4147.15,4829.06
COST_02745,WO_02745,APU_015,862.94,797.49,542.29,1405.23
COST_02746,WO_02746,APU_031,1036.04,1170.82,2704.59,3740.63
COST_02747,WO_02747,APU_018,291.26,353.98,1097.34,1388.6
COST_02748,WO_02748,APU_025,569.01,531.6,765.5,1334.51
COST_02749,WO_02749,APU_017,962.89,1298.05,4361.45,5324.34
COST_02750,WO_02750,APU_033,412.61,345.62,839.86,1252.47
COST_02751,WO_02751,APU_017,579.08,1383.26,9876.48,10455.56
COST_02752,WO_02752,APU_002,1116.29,1615.79,10438.0,11554.29
COST_02753,WO_02753,APU_006,325.05,535.45,1124.45,1449.5
COST_02754,WO_02754,APU_050,719.11,1148.15,2870.38,3589.49
COST_02755,WO_02755,APU_037,585.0,1225.13,3197.59,3782.59
COST_02756,WO_02756,APU_016,148.53,731.93,1551.69,1700.22
COST_02757,WO_02757,APU_024,924.91,1156.06,3502.86,4427.77
COST_02758,WO_02758,APU_028,669.99,466.62,835.25,1505.24
COST_02759,WO_02759,APU_004,791.44,1237.46,1806.69,2598.13
COST_02760,WO_02760,APU_005,676.28,664.37,2544.54,3220.82
COST_02761,WO_02761,APU_044,955.33,1752.22,6728.52,7683.85
COST_02762,WO_02762,APU_028,780.58,1049.76,1837.08,2617.66
COST_02763,WO_02763,APU_033,900.12,856.23,3810.22,4710.34
COST_02764,WO_02764,APU_043,388.07,1455.08,2793.75,3181.82
COST_02765,WO_02765,APU_024,673.82,560.46,1748.64,2422.46
COST_02766,WO_02766,APU_046,916.76,830.97,3548.24,4465.0
COST_02767,WO_02767,APU_028,289.77,1734.57,4631.3,4921.07
COST_02768,WO_02768,APU_012,233.78,305.16,1065.01,1298.79
COST_02769,WO_02769,APU_025,781.44,1578.1,3235.1,4016.54
COST_02770,WO_02770,APU_017,783.0,1546.96,3774.58,4557.58
COST_02771,WO_02771,APU_001,681.32,508.51,1235.68,1917.0
COST_02772,WO_02772,APU_033,581.09,1126.3,2027.34,2608.43
COST_02773,WO_02773,APU_020,832.29,1058.86,2615.38,3447.67
COST_02774,WO_02774,APU_005,426.15,778.47,903.03,1329.18
COST_02775,WO_02775,APU_027,412.96,884.47,1830.85,2243.81
COST_02776,WO_02776,APU_045,541.77,1269.4,2945.01,3486.78
COST_02777,WO_02777,APU_046,970.44,1414.35,3337.87,4308.31
COST_02778,WO_02778,APU_024,478.0,1013.4,2411.89,2889.89
COST_02779,WO_02779,APU_035,719.51,1771.7,4659.57,5379.08
COST_02780,WO_02780,APU_047,265.08,661.91,2343.16,2608.24
COST_02781,WO_02781,APU_017,643.81,568.38,2500.87,3144.68
COST_02782,WO_02782,APU_048,883.55,903.56,1716.76,2600.31
COST_02783,WO_02783,APU_005,644.05,1195.85,1674.19,2318.24
COST_02784,WO_02784,APU_019,613.18,1749.45,2676.66,3289.84
COST_02785,WO_02785,APU_013,454.77,1085.38,2257.59,2712.36
COST_02786,WO_02786,APU_019,183.49,600.64,1345.43,1528.92
COST_02787,WO_02787,APU_040,404.54,695.69,1238.33,1642.87
COST_02788,WO_02788,APU_030,633.05,1329.87,1768.73,2401.78
COST_02789,WO_02789,APU_036,445.82,853.11,1808.59,2254.41
COST_02790,WO_02790,APU_010,744.34,1761.38,5284.14,6028.48
COST_02791,WO_02791,APU_027,386.26,406.75,1533.45,1919.71
COST_02792,WO_02792,APU_011,504.75,1229.39,2458.78,2963.53
COST_02793,WO_02793,APU_033,173.12,1328.18,2882.15,3055.27
COST_02794,WO_02794,APU_042,614.71,1254.93,2045.54,2660.25
COST_02795,WO_02795,APU_032,868.18,1732.89,4626.82,5495.0
COST_02796,WO_02796,APU_032,472.5,859.83,1461.71,1934.21
COST_02797,WO_02797,APU_003,419.85,1005.95,3752.19,4172.04
COST_02798,WO_02798,APU_013,88.49,1516.82,1547.16,1635.65
COST_02799,WO_02799,APU_012,502.13,884.22,1971.81,2473.94
COST_02800,WO_02800,APU_041,721.58,384.25,1233.44,1955.02
COST_02801,WO_02801,APU_012,299.12,1111.64,3346.04,3645.16
COST_02802,WO_02802,APU_029,1010.01,1157.64,13845.37,14855.38
COST_02803,WO_02803,APU_041,863.96,1375.76,4526.25,5390.21
COST_02804,WO_02804,APU_003,880.46,1514.65,2362.85,3243.31
COST_02805,WO_02805,APU_033,1039.0,1087.08,2804.67,3843.67
COST_02806,WO_02806,APU_028,475.1,1070.05,1091.45,1566.55
COST_02807,WO_02807,APU_042,234.52,1208.79,3142.85,3377.37
COST_02808,WO_02808,APU_001,851.47,899.26,1546.73,2398.2
COST_02809,WO_02809,APU_014,293.05,1348.53,6068.39,6361.44
COST_02810,WO_02810,APU_047,410.18,1536.22,3087.8,3497.98
COST_02811,WO_02811,APU_030,766.4,528.26,1347.06,2113.46
COST_02812,WO_02812,APU_006,624.52,1210.05,2323.3,2947.82
COST_02813,WO_02813,APU_009,1027.17,1112.01,7861.91,8889.08
COST_02814,WO_02814,APU_022,150.21,1726.71,3936.9,4087.11
COST_02815,WO_02815,APU_034,532.94,1643.6,12244.82,12777.76
COST_02816,WO_02816,APU_003,388.01,675.02,2868.84,3256.85
COST_02817,WO_02817,APU_032,861.21,1735.7,6144.38,7005.59
COST_02818,WO_02818,APU_036,538.77,1793.47,5972.26,6511.03
COST_02819,WO_02819,APU_010,654.7,356.76,1205.85,1860.55
COST_02820,WO_02820,APU_023,918.79,1483.97,1394.93,2313.72
COST_02821,WO_02821,APU_035,137.09,1282.06,2987.2,3124.29
COST_02822,WO_02822,APU_044,964.38,1666.22,7214.73,8179.11
COST_02823,WO_02823,APU_028,481.8,379.36,1005.3,1487.1
COST_02824,WO_02824,APU_050,595.14,814.36,1026.09,1621.23
COST_02825,WO_02825,APU_016,751.13,1379.65,3642.28,4393.41
COST_02826,WO_02826,APU_008,402.36,327.95,2275.97,2678.33
COST_02827,WO_02827,APU_012,431.79,1757.09,9488.29,9920.08
COST_02828,WO_02828,APU_050,358.4,872.46,2294.57,2652.97
COST_02829,WO_02829,APU_042,583.43,952.41,4371.56,4954.99
COST_02830,WO_02830,APU_001,993.18,1161.75,2579.09,3572.27
COST_02831,WO_02831,APU_015,508.1,639.03,677.37,1185.47
COST_02832,WO_02832,APU_007,432.77,496.9,809.95,1242.72
COST_02833,WO_02833,APU_038,1199.08,341.43,2191.98,3391.06
COST_02834,WO_02834,APU_041,126.33,752.72,1761.36,1887.69
COST_02835,WO_02835,APU_045,774.21,591.21,1407.08,2181.29
COST_02836,WO_02836,APU_029,151.45,1087.98,2513.23,2664.68
COST_02837,WO_02837,APU_021,982.2,1120.61,8684.73,9666.93
COST_02838,WO_02838,APU_021,945.54,952.34,6333.06,7278.6
COST_02839,WO_02839,APU_014,730.89,995.71,9170.49,9901.38
COST_02840,WO_02840,APU_001,774.55,929.78,2315.15,3089.7
COST_02841,WO_02841,APU_030,381.37,928.72,2971.9,3353.27
COST_02842,WO_02842,APU_007,273.11,743.35,877.15,1150.26
COST_02843,WO_02843,APU_040,662.73,385.67,2360.3,3023.03
COST_02844,WO_02844,APU_018,968.3,1778.47,2543.21,3511.51
COST_02845,WO_02845,APU_002,571.58,1683.25,5150.74,5722.32
COST_02846,WO_02846,APU_015,953.7,919.42,1369.94,2323.64
COST_02847,WO_02847,APU_037,179.22,1172.37,2309.57,2488.79
COST_02848,WO_02848,APU_026,871.81,448.47,771.37,1643.18
COST_02849,WO_02849,APU_030,616.66,395.19,770.62,1387.28
COST_02850,WO_02850,APU_030,259.09,1766.98,3569.3,3828.39
COST_02851,WO_02851,APU_009,398.11,410.84,825.79,1223.9
COST_02852,WO_02852,APU_007,546.04,635.55,2732.86,3278.9
COST_02853,WO_02853,APU_007,342.59,777.15,1150.18,1492.77
COST_02854,WO_02854,APU_016,815.83,1670.69,5129.02,5944.85
COST_02855,WO_02855,APU_048,446.1,654.32,3474.44,3920.54
COST_02856,WO_02856,APU_003,518.74,799.33,1638.63,2157.37
COST_02857,WO_02857,APU_011,377.16,1758.51,3218.07,3595.23
COST_02858,WO_02858,APU_017,572.73,742.09,1773.6,2346.33
COST_02859,WO_02859,APU_019,822.26,1547.45,8046.74,8869.0
COST_02860,WO_02860,APU_019,297.18,1324.44,3999.81,4296.99
COST_02861,WO_02861,APU_002,592.22,505.51,1026.19,1618.41
COST_02862,WO_02862,APU_029,1059.13,740.81,2629.88,3689.01
COST_02863,WO_02863,APU_032,409.27,357.09,528.49,937.76
COST_02864,WO_02864,APU_046,863.55,655.8,2590.41,3453.96
COST_02865,WO_02865,APU_026,1025.91,1119.16,3805.14,4831.05
COST_02866,WO_02866,APU_024,639.76,922.34,2112.16,2751.92
COST_02867,WO_02867,APU_009,680.32,1454.2,2486.68,3167.0
COST_02868,WO_02868,APU_007,442.01,1668.91,2787.08,3229.09
COST_02869,WO_02869,APU_011,418.44,1306.39,4768.32,5186.76
COST_02870,WO_02870,APU_031,928.79,1268.4,6773.26,7702.05
COST_02871,WO_02871,APU_013,215.61,534.91,1021.68,1237.29
COST_02872,WO_02872,APU_050,757.3,1105.5,3869.25,4626.55
COST_02873,WO_02873,APU_022,123.75,1700.62,1462.53,1586.28
COST_02874,WO_02874,APU_010,788.37,1352.09,2663.62,3451.99
COST_02875,WO_02875,APU_044,383.72,318.32,849.91,1233.63
COST_02876,WO_02876,APU_011,987.8,509.12,840.05,1827.85
COST_02877,WO_02877,APU_040,947.15,788.81,1277.87,2225.02
COST_02878,WO_02878,APU_024,373.51,1454.81,2735.04,3108.55
COST_02879,WO_02879,APU_005,544.27,1772.32,5653.7,6197.97
COST_02880,WO_02880,APU_014,607.04,940.97,2305.38,2912.42
COST_02881,WO_02881,APU_004,588.39,1414.35,1117.34,1705.73
COST_02882,WO_02882,APU_050,563.29,731.67,621.92,1185.21
COST_02883,WO_02883,APU_002,442.33,742.65,1448.17,1890.5
COST_02884,WO_02884,APU_008,675.97,1285.39,4498.87,5174.84
COST_02885,WO_02885,APU_001,931.68,1722.12,1033.27,1964.95
COST_02886,WO_02886,APU_047,202.36,1539.97,3187.74,3390.1
COST_02887,WO_02887,APU_050,923.88,445.38,908.58,1832.46
COST_02888,WO_02888,APU_042,360.21,1145.58,6678.73,7038.94
COST_02889,WO_02889,APU_019,347.02,990.91,2180.0,2527.02
COST_02890,WO_02890,APU_033,853.24,712.69,2394.64,3247.88
COST_02891,WO_02891,APU_020,821.06,1762.96,5183.1,6004.16
COST_02892,WO_02892,APU_038,218.33,483.67,406.28,624.61
COST_02893,WO_02893,APU_025,735.27,394.96,1639.08,2374.35
COST_02894,WO_02894,APU_015,430.87,474.33,1451.45,1882.32
COST_02895,WO_02895,APU_008,951.08,1609.17,5793.01,6744.09
COST_02896,WO_02896,APU_038,1568.4,1166.03,27471.67,29040.07
COST_02897,WO_02897,APU_005,490.23,930.44,800.18,1290.41
COST_02898,WO_02898,APU_026,382.76,1042.03,7315.05,7697.81
COST_02899,WO_02899,APU_024,398.2,1238.02,2872.21,3270.41
COST_02900,WO_02900,APU_050,671.68,1169.67,3719.55,4391.23
COST_02901,WO_02901,APU_027,395.13,1434.13,3800.44,4195.57
COST_02902,WO_02902,APU_020,452.74,1056.61,2271.71,2724.45
COST_02903,WO_02903,APU_002,261.71,1445.68,2876.9,3138.61
COST_02904,WO_02904,APU_035,487.41,1761.46,5742.36,6229.77
COST_02905,WO_02905,APU_015,255.44,1312.41,1548.64,1804.08
COST_02906,WO_02906,APU_013,751.01,899.4,3696.53,4447.54
COST_02907,WO_02907,APU_009,655.83,1468.42,3171.79,3827.62
COST_02908,WO_02908,APU_049,497.64,993.7,1450.8,1948.44
COST_02909,WO_02909,APU_049,581.37,604.57,1281.69,1863.06
COST_02910,WO_02910,APU_001,663.99,854.57,4640.32,5304.31
COST_02911,WO_02911,APU_006,958.29,786.95,1589.64,2547.93
COST_02912,WO_02912,APU_048,298.88,1367.59,4526.72,4825.6
COST_02913,WO_02913,APU_008,911.71,871.03,1585.27,2496.98
COST_02914,WO_02914,APU_045,1070.2,1422.53,5860.82,6931.02
COST_02915,WO_02915,APU_022,314.74,1484.81,5879.85,6194.59
COST_02916,WO_02916,APU_031,1145.76,390.27,2930.93,4076.69
COST_02917,WO_02917,APU_020,438.68,1467.04,3623.59,4062.27
COST_02918,WO_02918,APU_010,1063.44,766.5,3012.35,4075.79
COST_02919,WO_02919,APU_033,702.88,1092.74,3136.16,3839.04
COST_02920,WO_02920,APU_034,466.1,1751.47,9703.14,10169.24
COST_02921,WO_02921,APU_005,531.89,1772.63,3243.91,3775.8
COST_02922,WO_02922,APU_040,510.3,1077.88,4408.53,4918.83
COST_02923,WO_02923,APU_003,656.87,1607.61,3922.57,4579.44
COST_02924,WO_02924,APU_048,378.61,994.32,2605.12,2983.73
COST_02925,WO_02925,APU_023,244.28,1174.77,3359.84,3604.12
COST_02926,WO_02926,APU_035,841.2,1543.97,4817.19,5658.39
COST_02927,WO_02927,APU_010,722.27,858.37,2188.84,2911.11
COST_02928,WO_02928,APU_025,600.88,781.06,2390.04,2990.92
COST_02929,WO_02929,APU_013,530.62,1312.61,8505.71,9036.33
COST_02930,WO_02930,APU_009,451.09,1624.31,7585.53,8036.62
COST_02931,WO_02931,APU_017,598.82,968.62,4242.56,4841.38
COST_02932,WO_02932,APU_007,267.73,425.76,902.61,1170.34
COST_02933,WO_02933,APU_034,155.02,726.03,1212.47,1367.49
COST_02934,WO_02934,APU_024,365.04,894.45,4114.47,4479.51
COST_02935,WO_02935,APU_035,322.43,1028.01,4523.24,4845.67
COST_02936,WO_02936,APU_008,405.76,1458.19,8909.54,9315.3
COST_02937,WO_02937,APU_027,151.93,332.28,647.95,799.88
COST_02938,WO_02938,APU_013,346.52,772.18,1853.23,2199.75
COST_02939,WO_02939,APU_012,699.95,754.38,829.82,1529.77
COST_02940,WO_02940,APU_008,128.07,690.47,1512.13,1640.2
COST_02941,WO_02941,APU_001,682.88,437.55,2056.49,2739.37
COST_02942,WO_02942,APU_022,945.34,345.69,725.95,1671.29
COST_02943,WO_02943,APU_006,343.79,1048.62,4058.16,4401.95
COST_02944,WO_02944,APU_018,900.46,1073.88,2631.01,3531.47
COST_02945,WO_02945,APU_026,746.33,357.52,1161.94,1908.27
COST_02946,WO_02946,APU_011,301.32,1687.81,2447.32,2748.64
COST_02947,WO_02947,APU_004,884.9,429.32,1223.56,2108.46
COST_02948,WO_02948,APU_001,534.52,403.84,210.0,744.52
COST_02949,WO_02949,APU_026,577.37,751.03,1840.02,2417.39
COST_02950,WO_02950,APU_029,455.14,575.21,638.48,1093.62
COST_02951,WO_02951,APU_033,483.12,1242.73,6561.61,7044.73
COST_02952,WO_02952,APU_032,885.77,1384.66,5774.03,6659.8
COST_02953,WO_02953,APU_003,246.24,959.94,3369.39,3615.63
COST_02954,WO_02954,APU_001,771.6,1776.2,11136.77,11908.37
COST_02955,WO_02955,APU_022,380.01,1054.02,1696.97,2076.98
COST_02956,WO_02956,APU_006,941.96,486.22,3457.02,4398.98
COST_02957,WO_02957,APU_045,438.59,824.4,3742.78,4181.37
COST_02958,WO_02958,APU_011,184.01,462.73,1105.92,1289.93
COST_02959,WO_02959,APU_012,550.2,1341.28,6813.7,7363.9
COST_02960,WO_02960,APU_031,381.74,1182.61,1750.26,2132.0
COST_02961,WO_02961,APU_040,380.25,655.37,1133.79,1514.04
COST_02962,WO_02962,APU_031,984.11,1236.66,2411.49,3395.6
COST_02963,WO_02963,APU_011,792.41,383.57,778.65,1571.06
COST_02964,WO_02964,APU_009,351.77,951.67,1446.54,1798.31
COST_02965,WO_02965,APU_001,1146.08,1353.23,7212.72,8358.8
COST_02966,WO_02966,APU_009,828.2,685.08,1616.79,2444.99
COST_02967,WO_02967,APU_024,253.16,1465.48,4836.08,5089.24
COST_02968,WO_02968,APU_039,886.0,1708.48,3399.88,4285.88
COST_02969,WO_02969,APU_044,511.85,1236.07,1236.07,1747.92
COST_02970,WO_02970,APU_012,530.91,662.85,2087.98,2618.89
COST_02971,WO_02971,APU_027,861.98,625.45,594.18,1456.16
COST_02972,WO_02972,APU_014,316.84,1560.41,4088.27,4405.11
COST_02973,WO_02973,APU_049,517.69,754.32,965.53,1483.22
COST_02974,WO_02974,APU_006,1341.26,885.22,7179.13,8520.39
COST_02975,WO_02975,APU_030,996.53,1560.59,7007.05,8003.58
COST_02976,WO_02976,APU_039,277.96,1428.79,4114.92,4392.88
COST_02977,WO_02977,APU_030,1046.05,1269.9,6920.96,7967.01
COST_02978,WO_02978,APU_048,511.15,1238.34,2117.56,2628.71
COST_02979,WO_02979,APU_042,785.26,1618.77,5940.89,6726.15
COST_02980,WO_02980,APU_029,460.46,1457.83,4417.22,4877.68
COST_02981,WO_02981,APU_038,504.11,1290.08,4050.85,4554.96
COST_02982,WO_02982,APU_012,582.9,1615.76,8838.21,9421.11
COST_02983,WO_02983,APU_016,1081.95,874.4,3558.81,4640.76
COST_02984,WO_02984,APU_012,415.43,682.65,2177.65,2593.08
COST_02985,WO_02985,APU_017,357.79,716.74,781.25,1139.04
COST_02986,WO_02986,APU_015,623.85,561.18,897.89,1521.74
COST_02987,WO_02987,APU_009,749.3,1381.45,3508.88,4258.18
COST_02988,WO_02988,APU_035,539.38,452.52,1294.21,1833.59
COST_02989,WO_02989,APU_010,117.74,599.14,874.74,992.48
COST_02990,WO_02990,APU_024,1421.99,1763.35,18056.7,19478.69
COST_02991,WO_02991,APU_050,649.77,926.76,5801.52,6451.29
COST_02992,WO_02992,APU_023,845.81,865.28,3279.41,4125.22
COST_02993,WO_02993,APU_008,891.96,1579.36,4469.59,5361.55
COST_02994,WO_02994,APU_015,585.97,1033.22,2500.39,3086.36
COST_02995,WO_02995,APU_008,867.25,1575.34,2536.3,3403.55
COST_02996,WO_02996,APU_016,252.02,656.54,1864.57,2116.59
COST_02997,WO_02997,APU_021,165.43,304.5,953.08,1118.51
COST_02998,WO_02998,APU_043,616.17,1283.81,1758.82,2374.99
COST_02999,WO_02999,APU_045,606.94,455.43,1489.26,2096.2
COST_03000,WO_03000,APU_003,226.4,1033.52,2583.8,2810.2
COST_03001,WO_03001,APU_032,637.42,840.43,798.41,1435.83
COST_03002,WO_03002,APU_018,216.0,1050.76,1775.78,1991.78
COST_03003,WO_03003,APU_033,402.22,1717.8,3727.63,4129.85
COST_03004,WO_03004,APU_023,1091.01,1139.8,8753.66,9844.67
COST_03005,WO_03005,APU_031,513.98,394.96,1457.4,1971.38
COST_03006,WO_03006,APU_001,617.76,934.4,1214.72,1832.48
COST_03007,WO_03007,APU_023,643.71,586.86,2083.35,2727.06
COST_03008,WO_03008,APU_004,843.27,1152.4,1336.78,2180.05
COST_03009,WO_03009,APU_042,580.72,1556.81,7675.07,8255.79
COST_03010,WO_03010,APU_017,445.3,887.97,1864.74,2310.04
COST_03011,WO_03011,APU_029,290.78,1032.06,2662.71,2953.49
COST_03012,WO_03012,APU_020,1039.26,1215.71,6856.6,7895.86
COST_03013,WO_03013,APU_014,379.87,426.17,571.07,950.94
COST_03014,WO_03014,APU_038,538.21,1397.91,1761.37,2299.58
COST_03015,WO_03015,APU_022,417.33,1785.2,3516.84,3934.17
COST_03016,WO_03016,APU_002,864.53,862.9,4150.55,5015.08
COST_03017,WO_03017,APU_038,404.3,828.32,977.42,1381.72
COST_03018,WO_03018,APU_001,570.61,1727.39,984.61,1555.22
COST_03019,WO_03019,APU_022,209.96,1706.96,3618.76,3828.72
COST_03020,WO_03020,APU_043,332.34,694.06,2554.14,2886.48
COST_03021,WO_03021,APU_020,783.71,987.23,5192.83,5976.54
COST_03022,WO_03022,APU_034,571.59,1190.06,2511.03,3082.62
COST_03023,WO_03023,APU_011,527.55,584.38,1268.1,1795.65
COST_03024,WO_03024,APU_029,928.76,1741.92,8936.05,9864.81
COST_03025,WO_03025,APU_033,472.07,1745.4,1693.04,2165.11
COST_03026,WO_03026,APU_010,263.8,1455.64,3202.41,3466.21
COST_03027,WO_03027,APU_011,722.61,1235.83,3732.21,4454.82
COST_03028,WO_03028,APU_024,455.31,384.64,1338.55,1793.86
COST_03029,WO_03029,APU_024,784.28,695.1,1424.95,2209.23
COST_03030,WO_03030,APU_034,500.24,364.15,1008.7,1508.94
COST_03031,WO_03031,APU_046,575.28,992.62,684.91,1260.19
COST_03032,WO_03032,APU_032,789.12,869.51,1643.37,2432.49
COST_03033,WO_03033,APU_031,736.98,1595.36,5567.81,6304.79
COST_03034,WO_03034,APU_017,198.92,1040.74,1644.37,1843.29
COST_03035,WO_03035,APU_016,806.78,1202.55,3379.17,4185.95
COST_03036,WO_03036,APU_008,1041.2,782.38,2722.68,3763.88
COST_03037,WO_03037,APU_008,846.01,1174.98,2643.7,3489.71
COST_03038,WO_03038,APU_006,1063.97,1745.98,5220.48,6284.45
COST_03039,WO_03039,APU_025,522.92,763.02,1220.83,1743.75
COST_03040,WO_03040,APU_005,861.13,477.27,1159.77,2020.9
COST_03041,WO_03041,APU_008,510.16,1677.27,6373.63,6883.79
COST_03042,WO_03042,APU_011,831.42,892.77,2642.6,3474.02
COST_03043,WO_03043,APU_029,415.19,1047.19,2062.96,2478.15
COST_03044,WO_03044,APU_025,753.16,475.79,1465.43,2218.59
